manifest   adj．明白的v．载货清单
manifesto   n．宣言，声明
manifold   adj．繁多的，多种的
manipulative   adj．操纵别人的，老于世故的
mannequin   n．时装模特儿，假人
mansion   n．公馆，大厦
mantle   n．披风，斗篷，v．覆盖
manumit   v．解放（奴隶）
manuscript   n．手稿，手抄本
maple   n．枫树
mar   v．破坏，损伤
maraud   v．抢劫，掠夺
mare   n．母马
margarine   n．人造黄油
marginal   adj．书页空白处的，不重要的
marine   adj．海的，海中的
mariner   n．水手，海员
marionette   n．木偶
marital   adj．婚姻的
marrow   n．骨髓，精华
marsh   n．沼泽地，湿地
marsupial   n．adj．有袋动物（的）
martinet   n．要求严格服从纪律的人
martyr   n．烈士，殉道者
mash   v．捣成糊状
mask   n．假面具，v．隐藏（感情）
mason   n．石工，石匠
masonry   n．石工技术，石屋
masquerade   n．化装舞会，v．伪装
massacre   n．大屠杀，大败
massive   adj．巨大的，粗重的
mast   n．船桅，旗杆
masticate   v．咀嚼，把……磨成浆
matador   n．斗牛士
materialize   v．赋予形体，实现
matriarchy   n．母权制，妇女统治
matrix   n．模子，矩阵
mattress   n．床垫
maturity   n．成熟
maudlin   adj．感情脆弱的，爱哭的
maul   v．撕裂皮肉，伤害
maverick   n．独行者，想法与众不同的人
mawkish   adj．自作多情的，令人作呕的
maxim   n．格言，普遍真理
mayhem   n．严重伤害罪，混乱
maze   n．迷宫
meadow   n．草地，牧草场
meager   adj．贫乏的，削瘦的
meander   v．蜿蜒而流，漫步
measles   n．麻疹
measured   adj．精确的，慎重的
medal   n．奖牌，勋章
meddlesome   adj．爱管闲事的
median   adj．中间的，n．（三角形）中线
mediate   v．调停
medieval   adj．中世纪的，中古的
mediocre   adj．平庸的，平凡的
mediocrity   n．平庸，碌碌之人
meditative   adj．沉思的、冥想的
medium   n．媒介，（细菌等）生存环境
medley   n．混杂
megalomania   n．自大狂
melancholy   adj.忧郁的，令人悲伤的
mellifluous   adj．（音乐等）柔美流畅的
melodrama   n．情节剧，音乐戏剧
melody   n．旋律，歌曲
melodious   adj．悦耳的
melon   n．甜瓜
membrane   n．薄膜，细胞膜
memento   n．纪念品
memorial   n．纪念碑adj．纪念性的
menace   v．n．威胁，危险
mendacious   adj不真的，撒谎的
mendacity   n．虚假
mendicant   adj．行乞的n．乞丐
menial   adj．仆人的，乏味的，n．家仆
mentor   n．导师
mercenary   adj．唯利是图的n．雇佣兵
merchandise   n．商品，货品
mercurial   adj．善变的，活泼的
mere   n．小湖
meretricious   adj．华而不实的，俗艳的
merge   v合并，淹没
meritorious   adj．值得赞赏的
mermaid   n．美人鱼
mesa   n．高台地，平项山
mesmerize   v．对…催眠，迷住
metabolism   n．新陈代谢
metamorphosis   n．变形，变态
metaphor   n．隐喻，暗喻
metaphorical   adj．隐喻的，比喻的
metaphysics   n．形而上学，玄学
meteoric   adj．流星的，昙花一现的
meticulous   adj．细心的，注意细节的
mettle   n．勇气，斗志
mettlesome   adj．精神抖擞的
miasma   n．瘴气，坏影响
microbe   n．微生物
microscopic   adj．极小的，显微镜的
midget   n．侏儒，极小者
mien   n．风采，态度
migrant   n．移民，候鸟
mildew   n．霉（因温湿而生）
milieu   n．（个人所处的）社会环境
militant   adj．好战的，好暴力的
miller   n．磨坊主人
millinery   n．女帽及其装饰物
mime   n．比划手脚（以表达），哑剧（演员）
mimic   v．模仿，戏弄，n．模仿他人言行的人
mimicry   n．模仿，（动物等）拟态伪装
minaret   n．叫拜楼（伊斯兰教寺院的尖塔）
minatory   adj．威胁的，恫吓的
mince   v．切碎，小步走路
miniature   n．小画像，缩影
minion   n．奴才，低三下四之人
minnow   n．鲦鱼，小淡水鱼
minuet   n．小步舞
minutia   n．微枝末节，细节
mirage   n．幻影，海市蜃楼
mire   n．泥沼，困境
mirth   n．欢乐，欢笑
misanthrope   n．愤世嫉俗者
miscellany   n．混合物
miscellaneous   adj．多种的，混杂的
mischievous   adj．淘气的，有害处的
misconstrue   v．误解，曲解
miscreant   n．恶棍，歹徒
mishap   n．不幸，坏运气
missile   n．投射出的物体或武器，导弹
mistimed   adj．不合时机的
mistral   n．冷而干燥的强风
mists   n．史前时代
mite   n．极小量，小虫
mitigate   v．减轻，缓和
mitten   n．（四指套在一起姆指分开的）手套
mnemonics   n．记忆法，
moan   v．n．（痛苦的）呻吟，（不满的）抱怨
moat   n．壕沟，护城河
mock   v．嘲笑，模仿地嘲弄
moderate   adj．不过份的，有节制的v．减轻，节制
moderator   n．调解人，仲裁人
modicum   n．少量
modify   v．修改，变更
modification   n．修改，修饰
modish   adj．时髦的
modulate   v．调整（音的强弱），变调
mogul   n．显要人物，权势之人
moiety   n．一半，半份
molar   n．臼齿
molest   v．骚扰，干扰
mollify   v．安慰，安抚
mollusk   n．软体动物
mollycoddle   v．过份爱惜，娇惯n．娇生惯养的人
momentary   adj．短暂的，瞬间的
momentous   adj．极重要的，严重的
momentum   n．推进力，势头
monarch   n．君主，帝王
monastery   n．男修道院，僧院
monasticism   n．修道生活，禁欲主义
mongrel   n．杂种动物，混血儿
monogamy   n．一夫一妻制
monograph   n．专题论文
monolithic   adj．巨石的，巨大的
monologue   n．独白，个人长篇演说
monopoly   n．专利权，垄断
monotonous   adj．单调的，无聊的
monsoon   n．季雨，季风，大雨
monster   n．庞然大物，怪物
monstrous   adj．巨大的，可怕的
moor   n．旷野地，荒野v．使（船）停泊
mope   v．n．抑郁不乐，生闷气
morale   n．士气，精神力量
moralist   n．道德学家，卫道士
moralistic   adj．道学气的
morass   n．沼泽地，困境v．陷入困境
moratorium   n．停止偿付，禁止
morbid   adj．病态的，不正常的
morbidity   n．病态
mordant   adj．讥讽的，尖酸的
mores   n．风俗习惯，道德观念
moribund   adj．即将结束的，垂死的
moron   n．极蠢之人，低能儿
morose   adj．脾气坏的，不高兴的
morphemics   n．构词学
morsel   n．一小块（食物），小量
mortar   n．小臼，乳钵，迫击炮
mortar   n．（砌砖用的）灰浆
mortgage   n．抵押贷款，抵押证书v．抵押
mortify   v．使屈辱，使痛心
mortification   n．耻辱，屈辱
mortuary   n．停尸间，太平间
mosaic   n．镶嵌细工，马赛克
mote   n．微粒，微尘
motif   n．（作品）主题，主旨
motivate   v．促使，激发
motivation   n．动机，目的
motley   adj．混杂的，杂色的
mottled   adj．有杂色的，斑驳的
motto   n．座右铭，箴言
mould,mold   n．模子，气质v．塑造
moult,molt   v．脱毛，换羽毛
mountebank   n．江湖郎中，骗子
mourn   v．哀悼，哀伤
mournful   adj．悲伤的
movement   n．（交响乐）乐章
muddle   n．混乱，迷惑
muffle   v．使声音降低，裹住
muffler   n．消音器，围巾
muggy   adj．（天气）闷热而潮湿的
multifarious   adj．多种的，各式各样的
multitude   n．多数，大众，平民
mundane   adj．现世的，世俗的
munificent   adj．慷慨的，大方的
muniments   n．契据，房契
munitions   n．军火，弹药
mural   adj．墙壁的n．壁画
murky   adj．黑暗的，朦胧的
murmur   v．柔声地说，喃喃而言
muse   v．沉思，冥想
muster   v．召集，聚集
mutation   n．突变，变异
mute   adj．沉默的，n．弱音器
mutilate   v．残害，切断
mutineer   n．反叛者，背叛者
mutinous   adj．加入叛变的，反抗的
mutton   n．羊肉
muzzy   adj．模糊不清的，昏迷的
myopia   n．近视，缺乏远见
myriad   adj．许多，无数
myth   n．神话故事
mythology   n．神话，神话学
nadir   n．最低点，无底
nag   v．唠叨，烦扰
naivete   n．天真，纯朴，幼稚
nap   n．v．小睡，打盹
narcissism   n．自恋，自爱
narcotic   n．催眠药adj．催眠的
nasal   adj．鼻的，有鼻音的
nascent   adj．初生的，萌芽的
nativity   n．出生，诞生
natty   adj．整洁的，漂亮的
nausea   n．作呕，恶心
nauseate   v．使作呕，使厌恶
nautical   adj．船员的，航海的
nave   n．（教堂的）中殿，信众席
nebula   n．星云，喷雾剂
nebulous   adj．模糊不清的，云状的
necessitous   adj．贫困的，急需的
necromancy   n．巫术，通灵术
necropolis   n．公墓
needle   n．针，针叶
nefarious   adj．违法的，邪恶的
negate   v．取消，否认
negation   n．取消
negligence   n．疏忽，粗心
negligible   adj．可忽略的，无关紧要的
negotiable   adj．可商量的，（支票）可兑现的
nemesis   n．报应，天罚
neolithic   adj．新石器时代的
neologism   n．新字，新义
neonate   n．初生婴儿
neophyte   n．初学者，新手
nephritis   n．肾炎
nepotism   n．裙带关系
nerveless   adj．无力的，无勇气的
nestle   v．舒适地安顿，依偎在
nestling   n．尚未离巢的小鸟
nethermost   adj．最低的，最下方的
nettle   n．荨麻，v．烦忧，激恼
neurology   n．神经病学
neurosis   n．精神病
neurotic   n．神经病患者
neutral   adj．中间的，中立的
neutralize   v．使无效，中和
nexus   n．（看法等的）连系，连结
nib   n．钢笔尖
nibble   v．一点点地咬，慢慢啃
niche   n．（放艺术品等的）壁龛，合适的位置
nick   n．小伤口，刻痕
nicotine   n．尼古丁
niggard   n．吝啬鬼
niggardly   adj．吝啬的，勉强的
niggling   adj．琐碎的，费神的
nightmare   n．恶梦，可怕的事
nihilism   n．虚无主义，无政府主义
nimble   adj．敏捷的，灵活的
nippers   n．钳子，镊子
nipping   adj．尖酸的，剌骨的
nirvana   n．心灵的平静，解脱
nitpick   v．挑剔，吹毛求疵
nocturnal   adj．夜晚的，夜间发生的
noisome   adj．恶臭的，令人不快的
nomad   n．流浪者，游牧部落的人分割
nomadic   adj．游牧的，流浪的
nomenclature   n．术语，命名系统
nominal   adj．名义上的，有名无实的
nomination   n．提名，指派
nonchalance   n．无动于衷，冷淡
nonchalant   adj．冷漠的，满不在乎的
noncommittal   adj．态度暖昧的，含糊的
nonconformist   adj．n．不遵照传统生活的（人）
nonconformity   n．不遵从（传统）
nondescript   adj．没有特征的，平凡的
nonentity   n．无能力之人，不重要
nonesuch   n．无匹敌的人，无双的人
nonflammable   adj．不易燃的
nonobservance   n．不遵守，违犯（规则等）
nonpareil   adj．n．无匹敌的（人）
nonplus   v．使窘困，狼狈不堪
nonskid   adj．（轮胎）防滑的
nonviolent   adj．不使用暴力的，非暴力的
noose   n．绳套，绞索（刑）
norm   n．规范，准则
normative   adj．规范的，惯常的
nostalgia   n．怀旧之情，思乡病
nostrum   n．秘方药，万灵丹
notability   n．著名，显著
notch   n．V字形刻痕，山间窄路
notched   adj．有凹口的，有缺口的
notify   v．通知
notoriety   n．臭名昭彰
notorious   adj．臭名昭著的，著名的
novelettish   adj．言情的，多愁善感的
novelty   n．新奇（的事物）
novice   n．生手，新手
novocaine   n．奴佛卜因（一种麻醉药）
noxious   adj．有害的，有毒的
nuance   n．细微的差异
nubile   adj．（女孩）到婚嫁年龄的，吸引人的
nude   adj．赤裸的，n．裸体者
nudity   n．裸露
nudge   v．（用肘）轻触，轻推
nugatory   adj．无价值的，琐碎的
nullify   v．使无效，抵消
nullity   n．无效，无兴趣
numb   adj．麻木的，v．使失去感觉
numerology   n．命理学
numinous   adj．庄严的，神圣的
numismatic   adj．钱币学的
numismatist   n．钱币学家，钱币收藏家
nunnery   n．女修道院，尼姑庵
nuptial   adj．婚姻的，婚礼的
nuptials   n．婚礼
nymph   n．年轻女神，少女
oafish   adj．呆子的，白痴的
oak   n．橡树
oar   n．橹，桨，v．划（船）
oasis   n．绿州
oath   n．誓约，誓言
obdurate   adj．固执的，顽固的
obedient   adj．服从的，顺从的
obeisance   n．鞠躬，敬礼
obese   adj．极肥胖的
obesity   n．肥胖
obfuscate   v．使困惑，使迷惑
objection   n．厌恶，反对
objectionable   adj．令人厌恶的
oblation   n．宗教的供品，祭品
obligation   n．责任，债务
obligatory   adj．强制性的，义务的
obliging   adj．恳切的，热心助人的
oblique   adj．间接的，斜的
obliterate   v．涂掉，擦掉
oblivion   n．遗忘
oblivious   adj．不在意的，疏忽的
obloquy   n．大骂，斥责
obnoxious   adj．令人不愉快的，可憎的
obscure   adj．难解的，不清楚的v．隐藏，使…模糊
obscurity   n．费解，不出名
obsequies   n．葬礼
obsequious   adj．逢迎的，谄媚的
observance   n．遵守，奉行（法律，习俗）
obsession   n．入迷，固执的念头
obsolescent   adj．即将过时的
obsolete   adj．废弃的，过时的
obstacle   n．障碍，干扰
obstetrics   n．产科学，助产术
obstinate   adj．固执的，倔强的
obstreperous   adj．吵闹的，难管束的
obstruct   v．阻塞，截断
obstruction   n．阻挠，障碍物
obtrude   v．突出，强加
obtrusive   adj．突出的，炫耀的
obtuse   adj．愚笨的，不锐利的
obverse   n．正面
obviate   v．排除（困难）
occidental   n．adj．西方（的）
occult   adj．秘密的，不公开的
occurrence   n．事件，发生
octogenarian   n．八十～八十九岁的人
ocular   adj．眼睛的，可见的
oculist   n．眼科医生
oddments   n．残余物，零头
ode   n．长诗，颂歌
odious   adj．可憎的，讨厌的
odium   n．憎恶，反感
odoriferous   adj．有香味的，芳香的
oesophagus   n．食道
offense   n．错事，得罪
offensive   adj．令人不快的，得罪人的
officious   adj．爱发命令的，好忠告人的
ogle   v．送秋波，n．媚眼
ointment   n．油膏，软膏
olfactory   adj．嗅觉的
oligarchy   n．寡头政治
omen   n．征兆、预兆
ominous   adj．预兆的、不祥的
omission   n．遗漏，省略
omnipotent   adj．全能的、万能的
omniscient   adj．无所不知的、博识的
omnivorous   adj．杂食的，兴趣广泛的
onerous   adj．繁重的、麻烦的
onlooker   n．旁观者
onslaught   n．猛攻，猛袭
ontology   n．实体论，本体论
onus   n．义务，责任
ooze   v．慢慢地流，渗出，（勇气）逐渐消失
opalescent   adj．像蛋白石的，发乳白光的
opaque   adj．不透明的，难懂的
opacity   n．不透明，暖昧
operetta   n．小歌剧
operative   adj．（计划等）实施中的，生效的
ophthalmology   n．眼科
opiate   n．安眠药，鸦片制剂
opinionated   adj．固执已见的
opponent   n．对手，敌手
opportune   adj．合适的，适当的
oppressive   adj．残酷的、压迫的
opprobrious   adj．辱骂的，恶名声的
opprobrium   n．恶名声，侮辱
optimism   n．乐观主义
optimum   adj．最好的，最有利的
optional   adj．可自由选择的
opulent   adj．富裕的，充足的
opulence   n．富裕
oracle   n．代神发布神谕的人
oracular   adj．神谕的，意义模糊的
oration   n．正式演说，演讲
oratorio   n．清唱剧
orchid   n．兰花，称赞
ordain   v．任命，命令
ordeal   n．严峻考验，痛苦经验
ordinance   n．法令，条
ordination   n．授任圣职
ordnance   n．大炮，军械
ore   n．矿，矿石
organism   n．生物，有机体
orient   adj．上升的，v．确定方向，使熟悉情况
orientation   n．定向
orifice   n．小开口，小孔
originality   n．创造性，独特性
ornate   adj．华美的，充满装饰的
ornithology   n．鸟类学
orotund   adj．（声音）宏亮的，说大话的
orthodontics   n．畸齿矫正学
orthodox   adj．正统的，正派的
orthodoxy   n．正统学说
orthopedics   n．整形手术，整形外科
oscillate   v．摆动，犹豫
oscillation   n．振动，踌躇
osmosis   n．渗透，潜移默化
osseous   adj．骨的，多骨的
ossify   v．硬化，骨化
ostensible   adj．表面上的，伪装的
ostentation   n．夸示，炫耀
ostracize   v．放逐，排斥
ostrich   n．鸵鸟，不接受现实的人
otiose   adj．不必要的，多余的
outbid   v．出价多于（他人）
outfox   v．以机智胜过
outgoing   adj．友善的，即将离去的
outlandish   adj．奇怪的，古怪的
outmoded   adj．不再流行的，过时的
outrage   n．残暴、暴行
outrageous   adj．粗暴的，无礼的
outset   n．开始，开头
outskirts   n．郊区，郊外
outstrip   v．超过，跑过
outwit   v．以机智胜过
ovation   n．热烈的欢迎，鼓掌
overact   v．把（角色）表演得过火
overbearing   adj．专横的，独断的
overdose   n．（药物）过度剂量
overhaul   v．n．彻底检查，大修
overlap   v．（部分地）重叠
overreach   v．做事过头
override   v．不理会，推翻
overriding   adj．最主要的
overrule   v．（高位的人）不准，否决（低位的人或事）
overshadow   v．遮蔽，使显得不重要
overt   adj．公开的、非秘密的
overture   n．前奏曲、序曲
overweening   adj．自负的，过于自信的
overwhelm   v．泛滥，压倒
overwhelming   adj．巨大的，压倒性的
overwrought   adj．紧张过度的，兴奋过度的
owl   n．猫头鹰
oxidize   v．氧化，生锈
oyster   n．牡蛎
pabulum   n．食物，精神食粮
pachyderm   n．厚皮动物，厚脸皮的人
pacifier   n．调停者，和解人
packed   adj．充满人的，拥挤的
pact   n．协定，条约
paean   n．赞美歌，颂歌
pagan   n．没有宗教信仰的人，异教徒
paganism   n．异教（信仰）
pageant   n．壮观的游行，露天历史剧
painkiller   n．止痛药
pal   n．伙伴，好朋友，v．交友
palatable   adj．美味的，愉快的
palate   n．上腭，口味，爱好
palatial   adj．宫殿般的，宏伟的
palaver   n．v．空谈，奉承
paleography   n．古文字学
paleolithic   adj．旧石器时代的
palette   n．调色板
palings   n．篱笆，木栅栏
palliate   v．减轻（痛苦），掩饰（罪行）
palliation   n．减轻，缓和
pallid   adj．苍白的，没血色的
palpable   adj．明显的，易觉察的
palpitate   v．（心脏）急速而不规则地跳动
paltry   adj．无价值的，微不足道的
pamper   v．纵容，过分关怀
pamphlet   n．小册子
pan   v．严厉批评，n．平底锅
panacea   n．万灵药
pancreas   n．胰脏
pandemic   adj．（病）大范围流行的
pandemonium   n．喧嚣，大混乱
panegyric   n．颂词，颂扬
panel   n．讨论小组，仪表板
panic   n．恐慌，惊惶
panoply   n．全副穿戴，全副甲胄
panorama   n．全景，概观
pantheon   n．万神殿，众神
pantomime   n．哑剧
pantry   n．食品室
papyrus   n．莎草，沙草纸
par   n．同等，平均量
parable   n．寓言，比喻
paradigm   n．范
paradigmatic   adj．作为示范的，典范的
paradox   n．矛盾、似矛盾而正确的说法
paragon   n．模范，典型
paralyze   v．使瘫痪，使无效
paralysis   n．瘫痪，中风
paramount   adj．最重要的，最高权力的
paranoia   n．偏执狂，多疑症
paranoid   adj．偏执狂的，过份怀疑的
parasite   n．寄生虫，食客
parasitic   adj．寄生的
parch   v．烘烤，干热
parchment   n．羊皮纸，羊皮纸手稿
parenthesis   n．插入语，括弧
pariah   n．贱民，被社会遗弃者
parley   n．v．和谈，会谈．
parlous   adj．靠不住的，危险的
parochial   adj．教区的，思想狭隘的
parody   n．嘲弄文章，拙劣的模仿
paroxysm   n．突发，阵发
parquet   n．镶木地板．
parquetry   n．镶木地板艺术或图案
parry   v．挡开，避开（武器，问题等）
parsimonious   adj．太节省的，小气的
partiality   n．偏袒，偏心
particulars   n．事实，细节
partisan   n．党派支持者．
partition   n．瓜分，隔开
parturition   n．生产，分娩
parvenu   n．暴发户，新贵
pastel   n．彩色粉笔画，柔和的色彩
pasteurize   v．以高热杀菌，消毒
pastime   n．消遣，娱乐
pastor   n．牧师，牧人
pastoral   adj．田园生活的，宁静的
pastry   n．糕点，点心
patch   n．补丁，一小片（土地）
patent   adj．显而易见的n．专利权（证书）
pathetic   adj．引起怜悯的，令人难过的
pathology   n．病理学
pathos   n．哀婉，悲怆
patina   n．绿锈，光亮的外表
patio   n．庭院，平台
patriarchy   n．家长，父系社会
patrician   n．贵族
patriotism   n．爱国主义，爱国心
patronage   n．赞助，惠顾
paucity   n．小量，缺乏
pauper   n．贫民，乞丐
pawn   n．v．典当，抵押，n．小人物，走卒
pawnbroker   n．典当商，当铺老板
peak   v．憔悴，消瘦
peaky   adj．憔悴的
pebble   n．小卵石，石子
peccadillo   n．小过失
pectoral   adj．胸部的，胸的
peculate   v．挪用（公款）
pecuniary   adj．金钱上的，金钱的（
pedagogy   n．教育学，教学法
pedant   n．迂腐之人，书呆子
pedantry   n．迂腐
pedestal   n．（柱石或雕像的）基座
pedestrian   adj．徒步的，缺乏想像的n．行人
pediatrics   n．小儿科
peek   v．偷看
peer   n．同等之人，同辈
peevish   adj．坏脾气的，易怒的
pejorative   adj．带有轻蔑意义的，贬低的
pelf   n．财富，钱
pell-mell   adv．混乱地，匆促地
pellucid   adj．清晰的，清澈的
pelt   n．毛皮．v．投掷，（雨）猛降
pen   n．围栏，监禁
penalize   v．置（某人）于不利地位，处罚
penalty   n．刑罚，处罚
penance   n．自我惩罚
penchant   n．爱好，嗜好
pendent   adj．吊着的，悬挂的
pending   adj．即将发生的，未决的
pendulum   n．摆，钟摆．
pendulous   adj．悬挂而摇摆不定的
penetrate   v．刺穿，渗入，了解
penetrating   adj．敏锐的，尖锐的
penetration   n．穿透，洞察力
penitent   adj．后悔的，忏悔的
penitentiary   n．监狱，感化院
pennant   n．（船上用的）信号旗
pension   n．养老金，退休金
pensive   adj．沉思的，愁眉苦脸的
penultimate   adj．倒数第二的
penumbra   n．半明半暗之处，边缘部分
penurious   adj．贫困的，缺乏的
penury   n．贫穷（
peppery   adj．胡椒味的，暴躁的
pepsin   n．胃蛋白酶
peptic   adj．产生胃酶的，助消化的
perambulate   v．巡行，巡视，漫步
perceive   v．察觉，发觉
perceptible   adj．可以感觉到的，可见的
perception   n．洞察力，理解力
perceptive   adj．感觉敏锐的
perch   v．（鸟）栖息n．鲈鱼
percipient   adj．洞察力强的
percolate   v．过滤出，渗透
percussion   n．撞击，敲击
percussionist   n．敲击乐器乐师
peregrination   n．游历（尤指在国外）
peremptory   adj．专横的，不容反抗的
perennial   adj．终年的，永久的
perfectionist   n．力求完美者，吹毛求疵者
perfidious   adj．不忠的，背信弃义的
perfidy   n．不忠，背叛
perforate   v．打洞
perfume   n．香味，香水
perfunctory   adj．草率的，敷衍的
perigee   n．近地点
peril   n．危险
perilous   adj．危险的，冒险的
perimeter   n．周长，围墙
period   n．句号
peripatetic   adj．巡游的
peripheral   adj．不重要的，外围的
periphery   n．外围，不重要的部份
periphrastic   adj．迂回的，冗赘的
perish   v．死，暴卒．
perishable   adj．（食物）易坏的
perishing   adj．严寒的
perjure   v．作伪证，发假誓
perjury   n．伪证，假誓
perky   adj．活泼的，大胆的
permeable   adj．可渗透的
permeate   v．扩散，渗透
permissive   adj．过份纵容的
permutation   n．（数学中）排列变化，彻底改变（
pernicious   adj．有害的，致命的
peroration   n．结尾，结论
perpendicular   adj．垂直的
perpetrate   v．犯罪，作坏事
perpetuate   v．使永存，使永
perpetuity   n．永恒，永久
perplexed   adj．困惑的
perplexity   n．困惑，茫然
perquisite   n．固定津贴，福利
persecute   v．迫害，不断困扰
persecution   n．迫害
persevere   v．坚忍
persevering   adj．坚忍不拔的
persiflage   n．挖苦，嘲弄
persistent   adj．固执的，坚持的
persnickety   adj．势利的，挑剔的
personable   adj．英俊的，风度好的
personage   n．名人，（戏剧）角色
personalities   n．诽谤
personification   n．典型，完美榜样
perspective   n．（判断事物的）角度，方法，透视法
perspicacious   adj．独具慧眼的
perspiration   n．出汗
persuasive   adj．能劝说的，善于游说的
pertain   v．属于，关于
pertinacious   adj．顽固的
pertinent   adj．有关的，相关的
perturbation   n．烦乱，扰乱
peruse   v．细读，精读
pervade   v．弥漫，普及
pervasive   adj．遍及的，弥漫的
perverse   adj．刚愎自用的，故意作对的
perversity   n．刚愎，背理行为
pervert   v．使堕落，滥用
perversion   n．堕落，曲解
pesky   adj．讨厌的，烦人的
pest   n．害虫，讨厌的人或物
pesticide   n．杀虫剂
pestilent   adj．致死的，有害的
pester   v．纠缠，强求
pestle   n．杵，乳钵槌
petition   n．请愿，请愿书
petitioner   n．请愿人
petrify   v．石化，吓呆
petrifaction   n．石化，目瞪口呆
petrology   n．岩石学
pettish   adj．易怒的，使性子的
petulant   adj．性急的，暴躁的
pharisaic   adj．伪善的，伪装虔诚的
pharmaceutical   adj．制药的
pharmacology   n．药理学，药物学
phantom   n．鬼怪，幽灵，幻象
phantasmal   adj．幻影的，幽灵一样的
phial   n．小瓶（药水瓶）
philander   v．调戏追逐女人
philanthropist   n．慈善家
philately   n．集邮
philatelist   n．集邮家
philistine   n．庸人，市侩
philology   n．语文学，语言学
phlegmatic   adj．冷静的，冷淡的
phobia   n．恐惧症
phony   adj．假的，伪造的
photosynthesis   n．光合作用
phrase   n．警句，乐句，短语
piano   adj．（音乐）轻柔的
piazza   n．阳台，广场，市场
pied   adj．杂色的
pier   n．桥墩，码头
pierce   v．刺透，穿过
piercing   adj．刺骨的，敏锐的
piety   n．虔诚
pigment   n．天然色素，干粉颜料
pigsty   n．猪圈
pilfer   v．偷窃
pilgrim   n．朝圣客，香客
pillage   n．v．抢劫，掠夺
pillory   n．颈手枷，示众，嘲弄
pincers   n．钳子，镊子
pinch   v．捏，掐n．一撮，一点
pine   n．松树v．（因疾病等）憔悴，衰退
pinnacle   n．尖塔,山峰
piquant   adj．辛辣的,开胃的
pique   n．v（因自尊心受伤害而导致的)不悦、愤怒
pirate   n．海盗，剽窃者v．盗印,掠夺
pirouette   n．v(舞蹈)脚尖立地的旋转
piscatorial   adj．捕鱼的,渔民的
pistol   n．手枪
pitch   n．沥青,柏油
pitch   n．音调(音符之高低)
pitcher   n．有柄水罐
pitfall   n．陷阱,未料到的危险或困难
pith   n．精髓,要点
pithy   adj．(讲话或文章)简练的
pivot   n．枢轴,中心v旋转
placate   v．抚慰,平息(愤怒)
placebo   n．安慰剂
placid   adj．安静的,平和的
plagiarism   n．剽窃,抄袭
plague   n．瘟疫,讨厌的人或物v．烦扰
plaintiff   n．原告
plaintive   adj．可怜的,伤心的
plait   n．v．发辫,编成辫
plane   n．刨子,平面v．刨
plangent   adj．如泣如诉的,悲哀的
plank   n．厚木板,要点
plankton   n．浮游生物
plaster   n灰泥,石膏．v．抹泥
plastered   adj．抹上灰泥的
plastic   adj．可塑的n．塑胶
plasticity   n．可塑性
plateau   n．高原，平稳的状态
platitude   n．陈腔滥调
platonic   adj．纯友谊的(爱情)
plausible   adj．似乎合理的,嘴巧的
playwright   n．剧作家
plaza   n．广场,集市
plead   v．恳求,提出…为理由
pleat   n．(衣服上的)褶
plebeian   n．adj．平民,平民的
plenitude   n．完全,大量
pleonastic   adj．赘语的,噜嗦的
plethora   n．过量,过剩
pliable   adj．易弯的,柔软的
pliant   adj．易受影响的,易弯的
pliers   n．钳子
plinth   n．柱脚、底座
plod   v．重步走,吃力干
plot   n．情节,阴谋
ploy   n．花招,手段
pluck   v．拨毛n．勇气,勇敢
plumage   n．羽毛
plumb   adv．精确地,完全地v．了解意义,测水深
plume   n．羽毛v．整理羽毛,骚首弄姿
plummet   v．垂直或突然地堕下
plump   adj．颇胖的,丰满的
plunder   v．抢劫,掠夺
plush   adj．豪华的
plutocracy   n．富豪,财阀统治
ply   v．(搬运工等)等候顾客,弯曲
pneumonia   n．肺炎
pod   n．豆荚,v．剥掉(豆荚)
podiatry   n．足病科
podium   n．讲坛,指挥台
poetaster   n．蹩脚诗人
poignant   adj．伤心的,尖锐的
poignancy   n．辛酸事,尖锐
pointer   n．一种短毛猎犬
poise   v．使相等,使平衡n．泰然自若,信心
poke   v．刺,戳,嘲弄
poky   adj.(地方)狭小的,不舒适的
polarity   n．极端性,二极分化
polarization   n．极化
polemic   n．争论,论战
polemical   adj．引起论战的
polish   v．把…擦光亮n．上光剂,(态度等)优雅
pollen   n．花粉
pollinate   v．给……授粉
pollster   n．民意测验家
poltroon   n．懦夫
polyandry   n．一妻多夫制
polygamy   n．一夫多妻制,多配偶制
polyglot   n．adj．通晓多种语言的(人)
polymath   n．知识广博者
pomp   n．盛况,不必要的炫耀
pomposity   n．自大,傲慢
pompous   adj．自大的
poncho   n斗篷,雨衣
ponder   v．仔细考虑
ponderous   adj．笨重的,笨拙的
poniard   n．匕首,短剑
pontifical   adj．自以为是的,武断的
pony   n．小马
populace   n．民众,老百姓
populous   adj．人口稠密的，人民多的
porcelain   n．瓷,瓷器
porcine   adj．猪的,似猪的
porcupine   n．豪猪,箭猪
porous   adj．可渗透的,多孔的
portable   adj．轻便的,手提式的
portend   v．预兆,预示
portent   n．凶兆,异兆
portentous   adj．凶兆的,有危险的
portfolio   n．文件夹,股份单
pose   v．摆姿势,造作
poseur   n．装模作样的人
posit   v．假定,认为
positiveness   n．肯定,信心
possessed   adj．疯狂的
posterior   adj．(在时间,次序上)较后的
posterity   n．后代,子孙
posthumous   adj．死后的,遗腹的
